Column,Row
0,161
1,161
2,161
3,161
4,161
5,161
6,161
7,161
8,161
9,161
10,161
11,161
12,162
13,162
14,163
15,163
16,163
17,164
18,164
19,164
20,165
21,165
22,165
23,166
24,166
25,166
26,167
27,167
28,167
29,168
30,168
31,168
32,169
33,169
34,169
35,170
36,170
37,170
38,171
39,171
40,171
41,172
42,172
43,172
44,173
45,173
46,173
47,174
48,174
49,174
50,175
51,175
52,175
53,176
54,176
55,176
56,177
57,177
58,177
59,178
60,178
61,178
62,179
63,179
64,179
65,180
66,180
67,181
68,181
69,181
70,182
71,182
72,182
73,183
74,183
75,183
76,184
77,184
78,184
79,185
80,185
81,185
82,186
83,186
84,186
85,187
86,187
87,187
88,188
89,188
90,188
91,189
92,189
93,189
94,190
95,190
96,190
97,191
98,191
99,191
100,192
101,192
102,192
103,193
104,193
105,193
106,194
107,194
108,194
109,195
110,195
111,195
112,196
113,196
114,196
115,197
116,197
117,197
118,198
119,198
120,199
121,199
122,199
123,200
124,200
125,200
126,201
127,201
128,201
129,202
130,202
131,202
132,203
133,203
134,203
135,204
136,204
137,204
138,205
139,205
140,205
141,206
142,206
143,206
144,207
145,207
146,207
147,208
148,208
149,208
150,209
151,209
152,209
153,210
154,210
155,210
156,211
157,211
158,211
159,212
160,212
161,212
162,213
163,213
164,213
165,214
166,214
167,214
168,215
169,215
170,215
171,216
172,216
173,217
174,217
175,217
176,218
177,218
178,218
179,219
180,219
181,219
182,220
183,220
184,220
185,221
186,221
187,221
188,222
189,222
190,222
191,223
192,223
193,223
194,224
195,224
196,224
197,225
198,225
199,225
200,226
201,226
202,226
203,227
204,227
205,227
206,228
207,228
208,228
209,229
210,229
211,229
212,230
213,230
214,230
215,231
216,231
217,231
218,232
219,232
220,232
221,233
222,233
223,233
224,233
225,234
226,234
227,234
228,234
229,234
230,234
231,234
232,234
233,234
234,235
235,235
236,235
237,235
238,235
239,235
240,235
241,235
242,236
243,236
244,236
245,236
246,236
247,236
248,236
249,236
250,236
251,237
252,237
253,237
254,237
255,237
256,237
257,237
258,237
259,237
260,238
261,238
262,238
263,238
264,238
265,238
266,238
267,238
268,238
269,239
270,239
271,239
272,239
273,239
274,239
275,239
276,239
277,239
278,240
279,240
280,240
281,240
282,240
283,240
284,240
285,240
286,241
287,241
288,241
289,241
290,241
291,241
292,241
293,241
294,241
295,242
296,242
297,242
298,242
299,242
300,242
301,242
302,242
303,242
304,243
305,243
306,243
307,243
308,243
309,243
310,243
311,243
312,243
313,244
314,244
315,244
316,244
317,244
318,244
319,244
320,244
321,244
322,245
323,245
324,245
325,245
326,245
327,245
328,245
329,245
330,246
331,246
332,246
333,246
334,246
335,246
336,246
337,246
338,246
339,247
340,247
341,247
342,247
343,247
344,247
345,247
346,247
347,247
348,248
349,248
350,248
351,248
352,248
353,248
354,248
355,248
356,248
357,249
358,249
359,249
360,249
361,249
362,249
363,249
364,249
365,250
366,250
367,250
368,250
369,250
370,250
371,250
372,250
373,250
374,251
375,251
376,251
377,251
378,251
379,251
380,251
381,251
382,251
383,252
384,252
385,252
386,252
387,252
388,252
389,252
390,252
391,252
392,253
393,253
394,253
395,253
396,253
397,253
398,253
399,253
400,253
401,254
402,254
403,254
404,254
405,254
406,254
407,254
408,254
409,255
410,255
411,255
412,255
413,255
414,255
415,255
416,255
417,255
418,256
419,256
420,256
421,256
422,256
423,256
424,256
425,256
426,256
427,257
428,257
429,257
430,257
431,257
432,257
433,257
434,257
435,257
436,258
437,258
438,258
439,258
440,258
441,258
442,258
443,258
444,258
445,259
446,259
447,259
448,259
449,259
450,259
451,259
452,259
453,260
454,260
455,260
456,260
457,260
458,260
459,260
460,260
461,260
462,261
463,261
464,261
465,261
466,261
467,261
468,261
469,261
470,261
471,262
472,262
473,262
474,262
475,262
476,262
477,262
478,262
479,262
480,263
481,263
482,263
483,263
484,263
485,263
486,263
487,263
488,264
489,264
490,264
491,264
492,264
493,264
494,264
495,264
496,264
497,265
498,265
499,265
500,265
501,265
502,265
503,265
504,265
505,265
506,266
507,266
508,266
509,266
510,266
511,266
512,266
513,266
514,266
515,267
516,267
517,267
518,267
519,267
520,267
521,267
522,267
523,267
524,268
525,268
526,268
527,268
528,268
529,268
530,268
531,268
532,269
533,269
534,269
535,269
536,269
537,269
538,269
539,269
540,269
541,270
542,270
543,270
544,270
545,270
546,270
547,270
548,270
549,270
550,271
551,271
552,271
553,271
554,271
555,271
556,271
557,271
558,271
559,272
560,272
561,272
562,272
563,272
564,272
565,272
566,272
567,272
568,273
569,273
570,273
571,273
572,273
573,273
574,273
575,273
576,274
577,274
578,274
579,274
580,274
581,274
582,274
583,274
584,274
