Column,Row
0,762
1,762
2,762
3,762
4,762
5,762
6,762
7,762
8,762
9,762
10,762
11,762
12,762
13,762
14,762
15,762
16,762
17,762
18,762
19,762
20,762
21,762
22,762
23,762
24,762
25,762
26,762
27,762
28,762
29,762
30,762
31,762
32,762
33,762
34,762
35,762
36,762
37,762
38,762
39,762
40,762
41,762
42,762
43,762
44,762
45,762
46,762
47,762
48,762
49,762
50,762
51,762
52,762
53,762
54,762
55,762
56,762
57,762
58,762
59,762
60,762
61,762
62,762
63,762
64,762
65,762
66,762
67,762
68,762
69,762
70,762
71,762
72,762
73,762
74,762
75,762
76,762
77,762
78,762
79,762
80,762
81,762
82,762
83,762
84,762
85,762
86,762
87,762
88,762
89,762
90,762
91,762
92,762
93,762
94,762
95,762
96,762
97,762
98,762
99,762
100,762
101,762
102,762
103,762
104,762
105,762
106,762
107,762
108,762
109,762
110,762
111,762
112,762
113,762
114,762
115,762
116,762
117,762
118,762
119,762
120,762
121,762
122,762
123,762
124,762
125,762
126,762
127,762
128,762
129,762
130,761
131,761
132,761
133,761
134,761
135,761
136,761
137,761
138,761
139,761
140,761
141,761
142,761
143,761
144,760
145,760
146,760
147,760
148,760
149,760
150,760
151,760
152,760
153,760
154,760
155,760
156,760
157,760
158,759
159,759
160,759
161,759
162,759
163,759
164,759
165,759
166,759
167,759
168,759
169,759
170,759
171,759
172,758
173,758
174,758
175,758
176,758
177,758
178,758
179,758
180,758
181,758
182,758
183,758
184,758
185,758
186,757
187,757
188,757
189,757
190,757
191,757
192,757
193,757
194,757
195,757
196,757
197,757
198,757
199,757
200,756
201,756
202,756
203,756
204,756
205,756
206,756
207,756
208,756
209,756
210,756
211,756
212,756
213,756
214,755
215,755
216,755
217,755
218,755
219,755
220,755
221,755
222,755
223,755
224,755
225,755
226,755
227,755
228,754
229,754
230,754
231,754
232,754
233,754
234,754
235,754
236,754
237,754
238,754
239,754
240,754
241,754
242,753
243,753
244,753
245,753
246,753
247,753
248,753
249,753
250,753
251,753
252,753
253,753
254,753
255,753
256,752
257,752
258,752
259,752
260,752
261,752
262,752
263,752
264,752
265,752
266,752
267,752
268,752
269,752
270,751
271,751
272,751
273,751
274,751
275,751
276,751
277,751
278,751
279,751
280,751
281,751
282,751
283,751
284,750
285,750
286,750
287,750
288,750
289,750
290,750
291,750
292,750
293,750
294,750
295,750
296,750
297,750
298,749
299,749
300,749
301,749
302,749
303,749
304,749
305,749
306,749
307,749
308,749
309,749
310,749
311,749
312,748
313,748
314,748
315,748
316,748
317,748
318,748
319,748
320,748
321,748
322,748
323,748
324,748
325,748
326,747
327,747
328,747
329,747
330,747
331,747
332,747
333,747
334,747
335,747
336,747
337,747
338,747
339,747
340,746
341,746
342,746
343,746
344,746
345,746
346,746
347,746
348,746
349,746
350,746
351,746
352,746
353,746
354,745
355,745
356,745
357,745
358,745
359,745
360,745
361,745
362,745
363,745
364,745
365,745
366,745
367,745
368,745
369,745
370,745
371,744
372,744
373,744
374,744
375,744
376,744
377,744
378,744
379,744
380,744
381,744
382,744
383,744
384,744
385,744
386,744
387,743
388,743
389,743
390,743
391,743
392,743
393,743
394,743
395,743
396,743
397,743
398,743
399,743
400,743
401,743
402,743
403,743
404,742
405,742
406,742
407,742
408,742
409,742
410,742
411,742
412,742
413,742
414,742
415,742
416,742
417,742
418,742
419,742
420,741
421,741
422,741
423,741
424,741
425,741
426,741
427,741
428,741
429,741
430,741
431,741
432,741
433,741
434,741
435,741
436,741
437,740
438,740
439,740
440,740
441,740
442,740
443,740
444,740
445,740
446,740
447,740
448,740
449,740
450,740
451,740
452,740
453,739
454,739
455,739
456,739
457,739
458,739
459,739
460,739
461,739
462,739
463,739
464,739
465,739
466,738
467,738
468,738
469,738
470,738
471,738
472,738
473,738
474,738
475,738
476,737
477,737
478,737
479,737
480,737
481,737
482,737
483,737
484,737
485,737
486,737
487,736
488,736
489,736
490,736
491,736
492,736
493,736
494,736
495,736
496,736
497,735
498,735
499,735
500,735
501,735
502,735
503,735
504,735
505,735
506,735
507,735
508,734
509,734
510,734
511,734
512,734
513,734
514,734
515,734
516,734
517,734
518,733
519,733
520,733
521,733
522,733
523,733
524,733
525,733
526,733
527,733
528,733
529,733
530,733
531,733
532,733
533,733
534,733
535,733
536,733
537,733
538,733
539,733
540,733
541,733
542,733
543,733
544,733
545,733
546,733
547,733
548,733
549,733
550,733
551,733
552,733
553,733
554,733
555,733
556,733
557,733
558,733
559,733
560,733
561,733
562,733
563,733
564,733
565,733
566,733
567,733
568,733
569,733
570,733
571,733
572,733
573,733
574,733
575,733
576,733
577,733
578,733
579,733
580,733
581,733
582,733
583,733
584,733
585,733
586,733
587,733
588,733
589,733
590,733
591,733
592,733
593,733
594,733
595,733
596,733
597,733
598,733
599,733
600,733
601,733
602,733
603,733
604,733
605,733
606,733
607,733
608,733
609,733
610,733
611,733
612,733
613,733
614,733
615,733
616,733
617,733
618,733
619,733
620,733
621,733
622,733
623,733
624,733
625,733
626,733
627,733
628,733
629,733
630,733
631,733
632,733
633,733
634,733
635,733
636,733
637,733
638,733
639,733
640,733
641,733
642,733
643,733
644,733
645,733
646,733
647,733
648,733
649,733
650,733
651,733
652,733
653,733
654,733
655,733
656,733
657,733
658,733
659,733
660,733
661,733
662,733
663,733
664,733
665,733
666,733
667,733
668,733
669,733
670,733
671,733
672,733
673,733
674,733
675,733
676,733
677,733
678,733
679,733
680,733
681,733
682,733
683,733
684,733
685,733
686,733
687,733
688,733
689,733
690,733
691,733
692,733
693,733
694,733
695,733
696,733
697,733
698,733
699,733
700,733
701,733
702,733
703,733
704,733
705,733
706,733
707,733
708,733
709,733
710,733
711,733
712,733
713,733
714,733
715,733
716,733
717,733
718,733
719,733
720,733
721,733
722,733
723,733
724,733
725,733
726,733
727,733
728,733
729,733
730,733
731,733
732,733
733,732
734,732
735,732
736,732
737,732
738,732
739,732
740,732
741,732
742,732
743,732
744,732
745,732
746,732
747,732
748,732
749,732
750,732
751,732
752,732
753,732
754,732
755,732
756,732
757,731
758,731
759,731
760,731
761,731
762,731
763,731
764,731
765,731
766,731
767,731
768,731
769,731
770,731
771,731
772,731
773,731
774,731
775,731
776,731
777,731
778,731
779,731
780,731
781,730
782,730
783,730
784,730
785,730
786,730
787,730
788,730
789,730
790,730
791,730
792,730
793,730
794,730
795,730
796,730
797,730
798,730
799,730
800,730
801,730
802,730
803,730
804,730
805,729
806,729
807,729
808,729
809,729
810,729
811,729
812,729
813,729
814,729
815,729
816,729
817,729
818,729
819,729
820,729
821,729
822,729
823,729
824,729
825,729
826,729
827,729
828,729
829,728
830,728
831,728
832,728
833,728
834,728
835,728
836,728
837,728
838,728
839,728
840,728
841,728
842,728
843,728
844,728
845,728
846,728
847,728
848,728
849,728
850,728
851,728
852,728
853,727
854,727
855,727
856,727
857,727
858,727
859,727
860,727
861,727
862,727
863,727
864,727
865,727
866,727
867,727
868,727
869,727
870,727
871,727
872,727
873,727
874,727
875,727
876,727
877,726
878,726
879,726
880,726
881,726
882,726
883,726
884,726
885,726
886,726
887,726
888,726
889,726
890,726
891,725
892,725
893,725
894,725
895,725
896,724
897,724
898,724
899,724
900,723
901,723
902,723
903,723
904,723
905,722
906,722
907,722
908,722
909,721
910,721
911,721
912,721
913,721
914,720
915,720
916,720
917,720
918,720
919,719
920,719
921,719
922,719
923,718
924,718
925,718
926,718
927,718
928,717
929,717
930,717
931,717
932,716
933,716
934,716
