Column,Row
0,177
1,177
2,177
3,177
4,177
5,177
6,177
7,177
8,177
9,177
10,177
11,178
12,178
13,178
14,179
15,179
16,180
17,180
18,180
19,181
20,181
21,181
22,182
23,182
24,182
25,183
26,183
27,184
28,184
29,184
30,185
31,185
32,185
33,186
34,186
35,187
36,187
37,187
38,188
39,188
40,188
41,189
42,189
43,189
44,190
45,190
46,191
47,191
48,191
49,192
50,192
51,192
52,193
53,193
54,194
55,194
56,194
57,195
58,195
59,195
60,196
61,196
62,196
63,197
64,197
65,198
66,198
67,198
68,199
69,199
70,199
71,200
72,200
73,201
74,201
75,201
76,202
77,202
78,202
79,203
80,203
81,203
82,204
83,204
84,205
85,205
86,205
87,205
88,205
89,205
90,206
91,206
92,206
93,206
94,206
95,206
96,206
97,206
98,207
99,207
100,207
101,207
102,207
103,207
104,207
105,207
106,208
107,208
108,208
109,208
110,208
111,208
112,208
113,208
114,209
115,209
116,209
117,209
118,209
119,209
120,209
121,209
122,210
123,210
124,210
125,210
126,210
127,210
128,210
129,210
130,211
131,211
132,211
133,211
134,211
135,211
136,211
137,211
138,212
139,212
140,212
141,212
142,212
143,212
144,212
145,212
146,213
147,213
148,213
149,213
150,213
151,213
152,213
153,213
154,214
155,214
156,214
157,214
158,214
159,214
160,214
161,214
162,215
163,215
164,215
165,215
166,215
167,215
168,215
169,215
170,216
171,216
172,216
173,216
174,216
175,216
176,216
177,216
178,217
179,217
180,217
181,217
182,217
183,217
184,218
185,218
186,218
187,218
188,219
189,219
190,219
191,219
192,220
193,220
194,220
195,220
196,221
197,221
198,221
199,221
200,221
201,222
202,222
203,222
204,222
205,223
206,223
207,223
208,223
209,224
210,224
211,224
212,224
213,225
214,225
215,225
216,225
217,226
218,226
219,226
220,226
221,227
222,227
223,227
224,227
225,228
226,228
227,228
228,228
229,228
230,229
231,229
232,229
233,229
234,230
235,230
236,230
237,230
238,231
239,231
240,231
241,231
242,232
243,232
244,232
245,232
246,233
247,233
248,233
249,233
250,234
251,234
252,234
253,234
254,235
255,235
256,235
257,235
258,235
259,236
260,236
261,236
262,236
263,237
264,237
265,237
266,237
267,238
268,238
269,238
270,238
271,239
272,239
273,239
274,239
275,240
276,240
277,240
278,240
279,241
280,241
281,241
282,241
283,242
284,242
285,242
286,242
287,242
288,243
289,243
290,243
291,243
292,244
293,244
294,244
295,244
296,245
297,245
298,245
299,245
300,245
301,246
302,246
303,246
304,246
305,246
306,246
307,246
308,246
309,246
310,247
311,247
312,247
313,247
314,247
315,247
316,247
317,247
318,247
319,248
320,248
321,248
322,248
323,248
324,248
325,248
326,248
327,248
328,249
329,249
330,249
331,249
332,249
333,249
334,249
335,249
336,249
337,250
338,250
339,250
340,250
341,250
342,250
343,250
344,250
345,250
346,251
347,251
348,251
349,251
350,251
351,251
352,251
353,251
354,251
355,252
356,252
357,252
358,252
359,252
360,252
361,252
362,252
363,252
