Column,Row
0,153
1,153
2,153
3,153
4,153
5,153
6,153
7,153
8,153
9,153
10,153
11,153
12,153
13,153
14,153
15,153
16,153
17,153
18,153
19,153
20,153
21,154
22,154
23,154
24,154
25,154
26,155
27,155
28,155
29,155
30,155
31,156
32,156
33,156
34,156
35,156
36,157
37,157
38,157
39,157
40,157
41,158
42,158
43,158
44,158
45,158
46,159
47,159
48,159
49,159
50,160
51,160
52,160
53,160
54,160
55,161
56,161
57,161
58,161
59,161
60,162
61,162
62,162
63,162
64,162
65,163
66,163
67,163
68,163
69,163
70,164
71,164
72,164
73,164
74,164
75,165
76,165
77,165
78,165
79,165
80,166
81,166
82,166
83,166
84,166
85,167
86,167
87,167
88,167
89,167
90,168
91,168
92,168
93,168
94,168
95,169
96,169
97,169
98,169
99,170
100,170
101,170
102,170
103,170
104,171
105,171
106,171
107,171
108,171
109,172
110,172
111,172
112,172
113,172
114,173
115,173
116,173
117,173
118,173
119,174
120,174
121,174
122,174
123,174
124,175
125,175
126,175
127,175
128,175
129,176
130,176
131,176
132,176
133,176
134,177
135,177
136,177
137,177
138,177
139,178
140,178
141,178
142,178
143,178
144,179
145,179
146,179
147,179
148,180
149,180
150,180
151,180
152,180
153,181
154,181
155,181
156,181
157,181
158,182
159,182
160,182
161,182
162,182
163,183
164,183
165,183
166,183
167,183
168,184
169,184
170,184
171,184
172,184
173,185
174,185
175,185
176,185
177,185
178,186
179,186
180,186
181,186
182,186
183,187
184,187
185,187
186,187
187,187
188,188
189,188
190,188
191,188
192,188
193,189
194,189
195,189
196,189
197,190
198,190
199,190
200,190
201,190
202,191
203,191
204,191
205,191
206,191
207,192
208,192
209,192
210,193
211,193
212,194
213,194
214,194
215,195
216,195
217,195
218,196
219,196
220,197
221,197
222,197
223,198
224,198
225,199
226,199
227,199
228,200
229,200
230,200
231,201
232,201
233,202
234,202
235,202
236,203
237,203
238,204
239,204
240,204
241,205
242,205
243,205
244,206
245,206
246,207
247,207
248,207
249,208
250,208
251,209
252,209
253,209
254,210
255,210
256,210
257,211
258,211
259,211
260,211
261,212
262,212
263,212
264,212
265,213
266,213
267,213
268,213
269,214
270,214
271,214
272,214
273,214
274,215
275,215
276,215
277,215
278,216
279,216
280,216
281,216
282,217
283,217
284,217
285,217
286,218
287,218
288,218
289,218
290,218
291,219
292,219
293,219
294,219
295,220
296,220
297,220
298,220
299,221
300,221
301,221
302,221
303,221
304,222
305,222
306,222
307,222
308,223
309,223
310,223
311,223
312,224
313,224
314,224
315,224
316,225
317,225
318,225
319,225
320,225
321,226
322,226
323,226
324,226
325,227
326,227
327,227
328,227
329,228
330,228
331,228
332,228
333,228
334,229
335,229
336,229
337,229
338,230
339,230
340,230
341,230
342,231
343,231
344,231
345,231
346,232
347,232
348,232
349,232
350,232
351,233
352,233
353,233
354,233
355,234
356,234
357,234
358,234
359,235
360,235
361,235
362,235
363,235
364,236
365,236
366,236
367,236
368,237
369,237
370,237
371,237
372,238
373,238
374,238
375,238
376,238
377,238
378,238
379,238
380,238
381,239
382,239
383,239
384,239
385,239
386,239
387,239
388,239
389,239
390,240
391,240
392,240
393,240
394,240
395,240
396,240
397,240
398,240
399,241
400,241
401,241
402,241
403,241
404,241
405,241
406,241
407,242
408,242
409,242
410,242
411,242
412,242
413,242
414,242
415,242
416,243
417,243
418,243
419,243
420,243
421,243
422,243
423,243
424,243
425,244
426,244
427,244
428,244
429,244
430,244
431,244
432,244
433,244
434,245
435,245
436,245
437,245
438,245
439,245
440,245
441,245
442,246
443,246
444,246
445,246
446,246
447,246
448,246
449,246
450,246
451,247
452,247
453,247
454,247
455,247
456,247
457,247
458,247
459,247
460,248
461,248
462,248
463,248
464,248
465,248
466,248
467,248
468,248
469,249
470,249
471,249
472,249
473,249
474,249
475,249
476,249
477,250
478,250
479,250
480,250
481,250
482,250
483,250
484,250
485,250
486,251
487,251
488,251
489,251
490,251
491,251
492,251
493,251
494,251
495,252
496,252
497,252
498,252
499,252
500,252
501,252
502,252
503,252
504,253
505,253
506,253
507,254
508,254
509,255
510,255
511,256
512,257
513,257
514,258
515,258
516,259
517,259
518,260
519,261
520,261
521,262
522,262
523,263
524,263
525,264
526,265
527,265
528,266
529,266
530,267
531,267
532,268
533,269
534,269
535,270
536,270
537,271
538,271
539,272
540,273
541,273
542,274
543,274
544,275
545,275
546,276
547,277
548,277
549,278
550,278
551,279
552,279
553,280
554,281
555,281
556,282
557,282
558,283
559,283
560,284
561,285
562,285
563,286
564,286
565,287
566,287
567,288
568,289
569,289
570,290
571,290
572,291
573,291
574,292
575,293
576,293
577,294
578,294
579,295
580,295
581,296
582,297
583,297
584,298
585,298
586,299
587,297
588,296
589,295
590,294
591,292
592,291
593,290
594,289
595,287
596,286
597,285
598,284
599,282
600,281
601,280
602,281
603,284
604,286
605,289
606,291
607,293
608,296
609,298
610,301
611,303
612,305
613,308
614,310
615,313
616,315
617,317
618,320
619,322
620,325
621,326
622,326
623,326
624,327
625,327
626,327
627,328
628,328
629,328
630,328
631,329
632,329
633,329
634,330
635,330
636,330
637,331
638,331
639,331
640,331
641,332
642,332
643,332
644,333
645,333
646,333
647,334
648,334
649,334
650,334
651,335
652,335
653,335
654,336
655,336
656,336
657,337
658,337
659,337
660,337
661,338
662,338
663,338
664,339
665,339
666,339
667,340
668,340
669,340
670,340
671,341
672,341
673,341
674,342
675,342
676,342
677,343
678,343
679,343
680,343
681,344
682,344
683,344
684,345
685,345
686,345
687,346
688,346
689,346
690,346
691,347
692,347
693,347
694,348
695,348
696,348
697,349
698,349
699,349
700,350
701,350
702,351
703,351
704,351
705,352
706,352
707,353
708,353
709,353
710,354
711,354
712,355
713,355
714,356
715,356
716,356
717,357
718,357
719,358
720,358
721,358
722,359
723,359
724,360
725,360
726,360
727,361
728,361
729,362
730,362
731,363
732,363
733,363
734,364
735,364
736,365
737,365
738,365
739,366
740,366
741,367
742,367
743,367
744,368
745,368
746,369
747,369
748,370
749,370
750,370
751,371
752,371
753,372
754,372
755,372
756,373
757,373
758,374
759,374
760,374
761,375
762,375
763,376
764,376
765,377
