Column,Row
0,161
1,161
2,161
3,161
4,161
5,161
6,161
7,161
8,161
9,161
10,161
11,161
12,161
13,161
14,162
15,162
16,162
17,162
18,163
19,163
20,163
21,163
22,164
23,164
24,164
25,165
26,165
27,165
28,165
29,166
30,166
31,166
32,166
33,167
34,167
35,167
36,168
37,168
38,168
39,168
40,169
41,169
42,169
43,169
44,170
45,170
46,170
47,170
48,171
49,171
50,171
51,172
52,172
53,172
54,172
55,173
56,173
57,173
58,173
59,174
60,174
61,174
62,175
63,175
64,175
65,175
66,176
67,176
68,176
69,176
70,177
71,177
72,177
73,177
74,178
75,178
76,178
77,179
78,179
79,179
80,179
81,180
82,180
83,180
84,180
85,181
86,181
87,181
88,182
89,182
90,182
91,182
92,183
93,183
94,183
95,183
96,184
97,184
98,184
99,184
100,185
101,185
102,185
103,186
104,186
105,186
106,186
107,187
108,187
109,187
110,187
111,188
112,188
113,188
114,188
115,189
116,189
117,189
118,189
119,190
120,190
121,190
122,190
123,191
124,191
125,191
126,191
127,192
128,192
129,192
130,192
131,193
132,193
133,193
134,193
135,194
136,194
137,194
138,194
139,195
140,195
141,195
142,195
143,196
144,196
145,196
146,196
147,197
148,197
149,197
150,197
151,197
152,198
153,198
154,198
155,198
156,199
157,199
158,199
159,199
160,200
161,200
162,200
163,200
164,201
165,201
166,201
167,201
168,202
169,202
170,202
171,202
172,203
173,203
174,203
175,203
176,204
177,204
178,204
179,204
180,205
181,205
182,205
183,205
184,206
185,206
186,206
187,206
188,207
189,207
190,207
191,207
192,208
193,208
194,208
195,208
196,209
197,209
198,209
199,209
200,209
201,210
202,210
203,210
204,210
205,211
206,211
207,211
208,211
209,212
210,212
211,212
212,212
213,213
214,213
215,213
216,213
217,214
218,214
219,214
220,214
221,215
222,215
223,215
224,215
225,216
226,216
227,216
228,216
229,217
230,217
231,217
232,217
233,218
234,218
235,218
236,218
237,219
238,219
239,219
240,219
241,220
242,220
243,220
244,220
245,221
246,221
247,221
248,221
249,221
250,222
251,222
252,222
253,222
254,223
255,223
256,223
257,223
258,224
259,224
260,224
261,224
262,225
263,225
264,225
265,225
266,226
267,226
268,226
269,226
270,227
271,227
272,227
273,227
274,228
275,228
276,228
277,228
278,229
279,229
280,229
281,229
282,230
283,230
284,230
285,230
286,231
287,231
288,231
289,231
290,232
291,232
292,232
293,232
294,233
295,233
296,233
297,233
298,233
299,234
300,235
301,236
302,237
303,237
304,238
305,239
306,240
307,241
308,242
309,243
310,243
311,244
312,245
313,246
314,247
315,248
316,248
317,249
318,250
319,251
320,252
321,253
322,254
323,254
324,255
325,256
326,257
327,258
328,259
329,260
330,260
331,261
332,262
333,263
334,264
335,265
336,265
337,266
338,267
339,268
340,269
341,270
342,271
343,271
344,272
345,273
346,274
347,275
348,276
349,277
350,277
351,278
352,279
353,280
354,281
355,282
356,282
357,283
358,284
359,285
360,286
361,287
362,288
363,288
364,289
365,290
366,291
367,292
368,293
369,294
370,294
371,295
372,296
373,297
374,298
375,299
376,299
377,299
378,300
379,300
380,301
381,301
382,301
383,302
384,302
385,303
386,303
387,303
388,304
389,304
390,305
391,305
392,305
393,306
394,306
395,306
396,307
397,307
398,308
399,308
400,308
401,309
402,309
403,310
404,310
405,310
406,311
407,311
408,312
409,312
410,312
411,313
412,313
413,313
414,314
415,314
416,315
417,315
418,315
419,316
420,316
421,317
422,317
423,317
424,318
425,318
426,319
427,319
428,319
429,320
430,320
431,320
432,321
433,321
434,322
435,322
436,322
437,323
438,323
439,324
440,324
441,324
442,325
443,325
444,326
445,326
446,326
447,327
448,327
449,327
450,327
451,328
452,328
453,328
454,329
455,329
456,329
457,330
458,330
459,330
460,331
461,331
462,331
463,332
464,332
465,332
466,333
467,333
468,333
469,334
470,334
471,334
472,334
473,335
474,335
475,335
476,336
477,336
478,336
479,337
480,337
481,337
482,338
483,338
484,338
485,339
486,339
487,339
488,340
489,340
490,340
491,341
492,341
493,341
494,341
495,342
496,342
497,342
498,343
499,343
500,343
501,344
502,344
503,344
504,345
505,345
506,345
507,346
508,346
509,346
510,347
511,347
512,347
513,348
514,348
515,348
516,348
517,349
518,349
519,349
520,350
521,350
522,350
523,351
524,351
525,351
526,352
527,352
528,352
529,353
530,353
531,353
532,353
533,354
534,354
535,354
536,354
537,355
538,355
539,355
540,356
541,356
542,356
543,356
544,357
545,357
546,357
547,357
548,358
549,358
550,358
551,358
552,359
553,359
554,359
555,360
556,360
557,360
558,360
559,361
560,361
561,361
562,361
563,362
564,362
565,362
566,363
567,363
568,363
569,363
570,364
571,364
572,364
573,364
574,365
575,365
576,365
577,365
578,366
579,366
580,366
581,367
582,367
583,367
584,367
