Column,Row
0,759
1,759
2,759
3,759
4,759
5,759
6,759
7,758
8,758
9,758
10,758
11,758
12,758
13,758
14,758
15,758
16,758
17,758
18,757
19,757
20,757
21,757
22,757
23,757
24,757
25,757
26,757
27,757
28,757
29,757
30,756
31,756
32,756
33,756
34,756
35,756
36,756
37,756
38,756
39,756
40,756
41,756
42,755
43,755
44,755
45,755
46,755
47,755
48,755
49,755
50,755
51,755
52,755
53,755
54,754
55,754
56,754
57,754
58,754
59,754
60,754
61,754
62,754
63,754
64,754
65,754
66,753
67,753
68,753
69,753
70,753
71,753
72,753
73,753
74,753
75,753
76,753
77,753
78,752
79,752
80,752
81,752
82,752
83,752
84,752
85,752
86,752
87,752
88,752
89,752
90,751
91,751
92,751
93,751
94,751
95,751
96,751
97,751
98,751
99,751
100,751
101,750
102,750
103,750
104,750
105,750
106,750
107,750
108,750
109,750
110,750
111,750
112,750
113,749
114,749
115,749
116,749
117,749
118,749
119,749
120,749
121,749
122,749
123,749
124,749
125,748
126,748
127,748
128,748
129,748
130,748
131,748
132,748
133,748
134,748
135,748
136,748
137,747
138,747
139,747
140,747
141,747
142,747
143,747
144,747
145,747
146,747
147,747
148,747
149,746
150,746
151,746
152,746
153,746
154,746
155,746
156,746
157,746
158,746
159,746
160,746
161,745
162,745
163,745
164,745
165,745
166,745
167,745
168,745
169,745
170,745
171,745
172,745
173,744
174,744
175,744
176,744
177,744
178,744
179,744
180,744
181,744
182,744
183,744
184,743
185,743
186,743
187,743
188,743
189,743
190,743
191,743
192,743
193,743
194,743
195,743
196,742
197,742
198,742
199,742
200,742
201,742
202,742
203,742
204,742
205,742
206,742
207,742
208,741
209,741
210,741
211,741
212,741
213,741
214,741
215,741
216,741
217,741
218,741
219,741
220,740
221,740
222,740
223,740
224,740
225,740
226,740
227,740
228,740
229,740
230,740
231,740
232,739
233,739
234,739
235,739
236,739
237,739
238,739
239,739
240,739
241,739
242,739
243,739
244,738
245,738
246,738
247,738
248,738
249,738
250,738
251,738
252,738
253,738
254,738
255,738
256,737
257,737
258,737
259,737
260,737
261,737
262,737
263,737
264,737
265,737
266,737
267,736
268,736
269,736
270,736
271,736
272,736
273,736
274,736
275,736
276,736
277,736
278,736
279,735
280,735
281,735
282,735
283,735
284,735
285,735
286,735
287,735
288,735
289,735
290,735
291,734
292,734
293,734
294,734
295,734
296,734
297,734
298,734
299,734
300,734
301,734
302,734
303,733
304,733
305,733
306,733
307,733
308,733
309,733
310,733
311,733
312,733
313,733
314,733
315,732
316,732
317,732
318,732
319,732
320,732
321,732
322,732
323,732
324,732
325,732
326,731
327,731
328,731
329,731
330,731
331,731
332,731
333,731
334,731
335,731
336,731
337,730
338,730
339,730
340,730
341,730
342,730
343,730
344,730
345,730
346,730
347,730
348,729
349,729
350,729
351,729
352,729
353,729
354,729
355,729
356,729
357,729
358,729
359,728
360,728
361,728
362,728
363,728
364,728
365,728
366,728
367,728
368,728
369,728
370,727
371,727
372,727
373,727
374,727
375,727
376,727
377,727
378,727
379,727
380,727
381,726
382,726
383,726
384,726
385,726
386,726
387,726
388,726
389,726
390,726
391,725
392,725
393,725
394,725
395,725
396,725
397,725
398,725
399,725
400,725
401,725
402,724
403,724
404,724
405,724
406,724
407,724
408,724
409,724
410,724
411,724
412,724
413,723
414,723
415,723
416,723
417,723
418,723
419,723
420,723
421,723
422,723
423,723
424,722
425,722
426,722
427,722
428,722
429,722
430,722
431,722
432,722
433,722
434,722
435,721
436,721
437,721
438,721
439,721
440,721
441,721
442,721
443,721
444,721
445,721
446,720
447,720
448,720
449,720
450,720
451,720
452,720
453,720
454,720
455,720
456,719
457,719
458,719
459,719
460,719
461,719
462,719
463,719
464,719
465,719
466,719
467,718
468,718
469,718
470,718
471,718
472,718
473,718
474,718
475,718
476,718
477,718
478,717
479,717
480,717
481,717
482,717
483,717
484,717
485,717
486,717
487,717
488,717
489,716
490,716
491,716
492,716
493,716
494,716
495,716
496,716
497,716
498,716
499,716
500,715
501,715
502,715
503,715
504,715
505,715
506,715
507,715
508,715
509,715
510,715
511,714
512,714
513,714
514,714
515,714
516,714
517,714
518,714
519,714
520,714
521,713
522,713
523,713
524,713
525,713
526,713
527,713
528,713
529,713
530,713
531,713
532,712
533,712
534,712
535,712
536,712
537,712
538,712
539,712
540,712
541,712
542,712
543,711
544,711
545,711
546,711
547,711
548,711
549,711
550,711
551,711
552,711
553,711
554,710
555,710
556,710
557,710
558,710
559,710
560,710
561,710
562,710
563,710
564,710
565,709
566,709
567,709
568,709
569,709
570,709
571,709
572,709
573,709
574,709
575,708
576,708
577,708
578,708
579,708
580,708
581,708
582,708
583,708
584,708
585,708
586,707
587,707
588,707
589,707
590,707
591,707
592,707
593,707
594,707
595,707
596,707
597,706
598,706
599,706
600,706
601,706
602,706
603,706
604,706
605,706
606,706
607,705
608,705
609,705
610,705
611,705
612,705
613,705
614,705
615,705
616,705
617,705
618,704
619,704
620,704
621,704
622,704
623,704
624,704
625,704
626,704
627,704
628,704
629,703
630,703
631,703
632,703
633,703
634,703
635,703
636,703
637,703
638,703
639,702
640,702
641,702
642,702
643,702
644,702
645,702
646,702
647,702
648,702
649,702
650,701
651,701
652,701
653,701
654,701
655,701
656,701
657,701
658,701
659,701
660,701
661,700
662,700
663,700
664,700
665,700
666,700
667,700
668,700
669,700
670,700
671,699
672,699
673,699
674,699
675,699
676,699
677,699
678,699
679,699
680,699
681,699
682,698
683,698
684,698
685,698
686,698
687,698
688,698
689,698
690,698
691,698
692,698
693,697
694,697
695,697
696,697
697,697
698,697
699,697
700,697
701,697
702,697
703,696
704,696
705,696
706,696
707,696
708,696
709,696
710,696
711,696
712,696
713,696
714,695
715,695
716,695
717,695
718,695
719,695
720,695
721,695
722,695
723,695
724,695
725,694
726,694
727,694
728,694
729,694
730,694
731,694
732,694
733,694
734,694
735,693
736,693
737,693
738,693
739,693
740,693
741,693
742,693
743,693
744,693
745,693
746,692
747,692
748,692
749,692
750,692
751,692
752,692
753,692
754,692
755,692
756,692
757,691
758,691
759,691
760,691
761,691
762,691
763,691
764,691
765,691
766,691
767,690
768,690
769,690
770,690
771,690
772,690
773,690
774,690
775,690
776,690
777,690
778,689
779,689
780,689
781,689
782,689
783,689
784,689
785,689
786,689
787,689
788,689
789,688
790,688
791,688
792,688
793,688
794,688
795,688
796,688
797,688
798,688
799,687
800,687
801,687
802,687
803,687
804,687
805,687
806,687
807,687
808,687
809,687
810,686
811,686
812,686
813,686
814,686
815,686
816,686
817,686
818,686
819,686
820,686
821,685
822,685
823,685
824,685
825,685
826,685
827,685
828,685
829,685
830,685
831,684
832,684
833,684
834,684
835,684
836,684
837,684
838,684
839,684
840,684
841,684
842,683
843,683
844,683
845,683
846,683
847,683
848,683
849,683
850,683
851,683
852,683
853,682
854,682
855,682
856,682
857,682
858,682
859,682
860,682
861,682
862,682
863,681
864,681
865,681
866,681
867,681
868,681
869,681
870,681
871,681
872,681
873,681
874,680
875,680
876,680
877,680
878,680
879,680
880,680
881,680
882,680
883,680
884,680
885,679
886,679
887,679
888,679
889,679
890,679
891,679
892,679
893,679
894,679
895,678
896,678
897,678
898,678
899,678
900,678
901,678
902,678
903,678
904,678
905,678
906,677
907,677
908,677
909,677
910,677
911,677
912,677
913,677
914,677
915,677
916,677
917,676
918,676
919,676
920,676
921,676
922,676
923,676
924,676
925,676
926,676
927,675
928,675
929,675
930,675
931,675
932,675
933,675
934,675
935,675
936,675
937,675
938,674
939,674
940,674
941,674
942,674
943,674
944,674
945,674
946,674
947,674
948,674
949,674
950,674
951,674
952,674
953,674
954,674
955,674
956,674
957,674
958,674
959,674
960,674
961,674
962,674
963,674
964,674
965,674
966,674
967,674
968,674
969,674
970,674
971,674
972,674
973,674
974,674
975,674
976,673
977,673
978,673
979,673
980,673
981,673
982,673
983,673
984,673
985,673
986,673
987,673
988,673
989,673
990,673
991,673
992,673
993,673
994,673
995,673
996,673
997,673
998,673
999,673
1000,673
1001,673
1002,673
1003,673
1004,673
1005,673
1006,673
1007,673
1008,673
1009,673
1010,673
1011,673
1012,673
1013,673
1014,673
1015,673
1016,673
1017,672
1018,672
1019,672
1020,672
1021,672
1022,672
1023,672
1024,672
1025,672
1026,672
1027,672
1028,672
1029,672
1030,672
1031,672
1032,672
1033,672
1034,672
1035,672
1036,672
1037,672
1038,672
1039,672
1040,672
1041,672
1042,672
1043,672
1044,672
1045,672
1046,672
1047,672
1048,672
1049,672
1050,672
1051,672
1052,672
1053,672
1054,672
1055,672
1056,672
1057,672
1058,671
1059,671
1060,671
1061,671
1062,671
1063,671
1064,671
1065,671
1066,671
1067,671
1068,671
1069,671
1070,671
1071,671
1072,671
1073,671
1074,671
1075,671
1076,671
1077,671
1078,671
1079,671
1080,671
1081,671
1082,671
1083,671
1084,671
1085,671
1086,671
1087,671
1088,671
1089,671
1090,671
1091,671
1092,671
1093,671
1094,671
1095,671
1096,671
1097,671
1098,671
1099,670
1100,670
1101,670
1102,670
1103,670
1104,670
1105,670
1106,670
1107,670
1108,670
1109,670
1110,670
1111,670
1112,670
1113,670
1114,670
1115,670
1116,670
1117,670
1118,670
1119,670
1120,670
1121,670
1122,670
1123,670
1124,670
1125,670
1126,670
1127,670
1128,670
1129,670
1130,670
1131,670
1132,670
1133,670
1134,670
1135,670
1136,670
1137,670
1138,670
1139,670
1140,669
1141,669
1142,669
1143,669
1144,669
1145,669
1146,669
1147,669
1148,669
1149,669
1150,669
1151,669
1152,669
1153,669
1154,669
1155,669
1156,669
1157,669
1158,669
1159,669
1160,669
1161,669
1162,669
1163,669
1164,669
1165,669
1166,669
1167,669
1168,669
1169,669
1170,669
1171,669
1172,669
1173,669
1174,669
1175,669
1176,669
1177,669
1178,669
1179,669
1180,669
1181,668
1182,668
1183,668
1184,668
1185,668
1186,668
1187,668
1188,668
1189,668
1190,668
1191,668
1192,668
1193,668
1194,668
1195,668
1196,668
1197,668
1198,668
1199,668
1200,668
1201,668
1202,668
1203,668
1204,668
1205,668
1206,668
1207,668
1208,668
1209,668
1210,668
1211,668
1212,668
1213,668
1214,668
1215,668
1216,668
1217,668
1218,668
1219,668
1220,668
1221,668
1222,667
1223,667
1224,667
1225,667
1226,667
1227,667
1228,667
1229,667
1230,667
1231,667
1232,667
1233,667
1234,667
1235,667
1236,667
1237,667
1238,667
1239,667
1240,667
1241,667
1242,667
1243,667
1244,667
1245,667
1246,667
1247,667
1248,667
1249,667
1250,667
1251,667
1252,667
1253,667
1254,667
1255,667
1256,666
1257,666
1258,666
1259,666
1260,666
1261,666
1262,666
1263,666
1264,665
1265,665
1266,665
1267,665
1268,665
1269,665
1270,665
1271,665
1272,665
1273,664
1274,664
1275,664
1276,664
1277,664
1278,664
1279,664
1280,664
1281,664
1282,663
1283,663
1284,663
1285,663
1286,663
1287,663
1288,663
1289,663
1290,663
1291,662
1292,662
1293,662
1294,662
1295,662
1296,662
1297,662
1298,662
1299,662
1300,661
1301,661
1302,661
1303,661
1304,661
1305,661
1306,661
1307,661
1308,661
1309,660
1310,660
1311,660
1312,660
1313,660
1314,660
1315,660
1316,660
1317,660
1318,659
1319,659
1320,659
1321,659
1322,659
1323,659
1324,659
1325,659
1326,658
1327,658
1328,658
1329,658
1330,658
1331,658
1332,658
1333,658
1334,658
1335,657
1336,657
1337,657
1338,657
1339,657
1340,657
1341,657
1342,657
1343,657
1344,656
1345,656
1346,656
1347,656
1348,656
1349,656
1350,656
1351,656
1352,656
1353,655
1354,655
1355,655
1356,655
1357,655
1358,655
1359,655
1360,655
1361,655
1362,654
1363,654
1364,654
1365,654
1366,654
1367,654
1368,654
1369,654
1370,654
1371,653
1372,653
1373,653
1374,653
1375,653
1376,653
1377,653
1378,653
1379,653
1380,652
1381,652
1382,652
1383,652
1384,652
1385,652
1386,652
1387,652
1388,651
1389,651
1390,651
1391,651
1392,651
1393,651
1394,651
1395,651
1396,651
1397,650
1398,650
1399,650
1400,650
1401,650
1402,650
1403,650
1404,650
1405,650
1406,649
1407,649
1408,649
1409,649
1410,649
1411,649
1412,649
1413,649
1414,649
1415,648
1416,648
1417,648
1418,648
1419,648
1420,648
1421,648
1422,648
1423,648
1424,647
1425,647
1426,647
1427,647
1428,647
1429,647
1430,647
1431,647
1432,647
1433,646
1434,646
1435,646
1436,646
1437,646
1438,646
1439,646
1440,646
1441,646
1442,645
1443,645
1444,645
1445,645
1446,645
1447,645
1448,645
1449,645
1450,644
1451,644
1452,644
1453,644
1454,644
1455,644
1456,644
1457,644
1458,644
1459,643
1460,643
1461,643
1462,643
1463,643
1464,643
1465,643
1466,643
1467,643
1468,642
1469,642
1470,642
1471,642
1472,642
1473,642
1474,642
1475,642
1476,642
1477,641
1478,641
1479,641
1480,641
1481,641
1482,641
1483,641
1484,641
1485,641
1486,640
1487,640
1488,640
1489,640
1490,640
1491,640
1492,640
1493,640
1494,640
1495,640
1496,640
1497,640
1498,640
1499,640
1500,640
1501,640
1502,639
1503,639
1504,639
1505,639
1506,639
1507,639
1508,639
1509,639
1510,639
1511,639
1512,639
1513,639
1514,639
1515,639
1516,639
1517,639
1518,639
1519,639
1520,639
1521,639
1522,639
1523,639
1524,639
1525,639
1526,639
1527,639
1528,638
1529,638
1530,638
1531,638
1532,638
1533,638
1534,638
1535,638
1536,638
1537,638
1538,638
1539,638
1540,638
1541,638
1542,638
1543,638
1544,638
1545,638
1546,638
1547,638
1548,638
1549,638
1550,638
1551,638
1552,638
1553,638
1554,637
1555,637
1556,637
1557,637
1558,637
1559,637
1560,637
1561,637
1562,637
1563,637
1564,637
1565,637
1566,637
1567,637
1568,637
1569,637
1570,637
1571,637
1572,637
1573,637
1574,637
1575,637
1576,637
1577,637
1578,637
1579,637
1580,636
1581,636
1582,636
1583,636
1584,636
1585,636
1586,636
1587,636
1588,636
1589,636
1590,636
1591,636
1592,636
1593,636
1594,636
1595,636
1596,636
1597,636
1598,636
1599,636
1600,636
1601,636
1602,636
1603,636
1604,636
1605,636
1606,635
1607,635
1608,635
1609,635
1610,635
1611,635
1612,635
1613,635
1614,635
1615,635
1616,635
1617,635
1618,635
1619,635
1620,635
1621,635
1622,635
1623,635
1624,635
1625,635
1626,635
1627,635
1628,635
1629,635
1630,635
1631,635
1632,634
1633,634
1634,634
1635,634
1636,634
1637,634
1638,634
1639,634
1640,634
1641,634
1642,634
1643,634
1644,634
1645,634
1646,634
1647,634
1648,634
