Column,Row
0,132
1,132
2,132
3,132
4,132
5,132
6,132
7,132
8,132
9,133
10,133
11,133
12,133
13,134
14,134
15,134
16,135
17,135
18,135
19,135
20,136
21,136
22,136
23,137
24,137
25,137
26,137
27,138
28,138
29,138
30,139
31,139
32,139
33,140
34,140
35,140
36,140
37,141
38,141
39,141
40,142
41,142
42,142
43,142
44,143
45,143
46,143
47,144
48,144
49,144
50,144
51,145
52,145
53,145
54,146
55,146
56,146
57,146
58,147
59,147
60,147
61,148
62,148
63,148
64,149
65,149
66,149
67,149
68,150
69,150
70,150
71,151
72,151
73,151
74,151
75,152
76,152
77,152
78,153
79,153
80,153
81,153
82,154
83,154
84,154
85,155
86,155
87,155
88,155
89,156
90,156
91,156
92,157
93,157
94,157
95,158
96,158
97,158
98,158
99,159
100,159
101,159
102,160
103,160
104,160
105,160
106,161
107,161
108,161
109,162
110,162
111,162
112,162
113,163
114,163
115,163
116,164
117,164
118,164
119,165
120,165
121,165
122,165
123,166
124,166
125,166
126,167
127,167
128,167
129,167
130,168
131,168
132,168
133,169
134,169
135,169
136,169
137,170
138,170
139,170
140,171
141,171
142,171
143,171
144,172
145,172
146,172
147,173
148,173
149,173
150,174
151,174
152,174
153,174
154,175
155,175
156,175
157,176
158,176
159,176
160,176
161,177
162,177
163,177
164,178
165,178
166,178
167,178
168,179
169,179
170,179
171,180
172,180
173,180
174,181
175,181
176,181
177,181
178,182
179,182
180,182
181,183
182,183
183,183
184,183
185,184
186,184
187,184
188,185
189,185
190,185
191,185
192,186
193,186
194,186
195,187
196,187
197,187
198,187
199,188
200,188
201,188
202,189
203,189
204,189
205,190
206,190
207,190
208,190
209,191
210,191
211,191
212,192
213,192
214,192
215,192
216,193
217,193
218,193
219,194
220,194
221,194
222,194
223,195
224,195
225,195
226,196
227,196
228,196
229,196
230,197
231,197
232,197
233,198
234,198
235,198
236,199
237,199
238,199
239,199
240,200
241,200
242,200
243,201
244,201
245,201
246,201
247,202
248,202
249,202
250,203
251,203
252,203
253,203
254,204
255,204
256,204
257,205
258,205
259,205
260,206
261,206
262,206
263,206
264,207
265,207
266,207
267,208
268,208
269,208
270,208
271,209
272,209
273,209
274,210
275,210
276,210
277,210
278,211
279,211
280,211
281,212
282,212
283,212
284,212
285,213
286,213
287,213
288,214
289,214
290,214
291,215
292,215
293,215
294,215
295,216
296,216
297,216
298,217
299,217
300,217
301,217
302,218
303,218
304,218
305,219
306,219
307,219
308,219
309,220
310,220
311,220
312,221
313,221
314,221
315,222
316,222
317,222
318,222
319,223
320,223
321,223
322,224
323,224
324,224
325,224
326,225
327,225
328,225
329,226
330,226
331,226
332,226
333,227
334,227
335,227
336,228
337,228
338,228
339,228
340,229
341,229
342,229
343,230
344,230
345,230
346,231
347,231
348,231
349,231
350,232
351,232
352,232
353,233
354,233
355,233
356,233
357,234
358,234
359,234
360,235
361,235
362,235
363,235
364,236
365,236
366,236
367,237
368,237
369,237
370,237
371,238
372,238
373,238
374,239
375,239
376,239
377,240
378,240
379,240
380,240
381,241
382,241
383,241
384,242
385,242
386,242
387,242
388,243
389,243
390,243
391,244
392,244
393,244
394,244
395,245
396,245
397,245
398,246
399,246
400,246
401,247
402,247
403,247
404,247
405,248
406,248
407,248
408,249
409,249
410,249
411,249
412,250
413,250
414,250
415,251
416,251
417,251
418,251
419,252
420,252
421,252
422,253
423,253
424,253
425,253
426,254
427,254
428,254
429,255
430,255
431,255
432,256
433,256
434,256
435,256
436,257
437,257
438,257
439,258
440,258
441,258
442,258
443,259
444,259
445,259
446,260
447,260
448,260
449,260
450,261
451,261
452,261
453,262
454,262
455,262
456,263
457,263
458,263
459,263
460,264
461,264
462,264
463,265
464,265
465,265
466,265
467,266
468,266
469,266
470,267
471,267
472,267
473,267
474,268
475,268
476,268
477,269
478,269
479,269
480,269
481,270
482,270
483,270
484,271
485,271
486,271
487,272
488,272
489,272
490,272
491,273
492,273
493,273
494,274
495,274
496,274
497,274
498,275
499,275
500,275
501,276
502,276
503,276
504,276
505,277
506,277
507,277
508,278
509,278
510,278
511,278
512,279
513,279
514,279
515,280
516,280
517,280
518,281
519,281
520,281
521,281
522,282
523,282
524,282
525,283
526,283
527,283
528,283
529,284
530,284
531,284
532,285
533,285
534,285
535,285
536,286
537,286
538,286
539,287
540,287
541,287
542,288
543,288
544,288
545,288
546,289
547,289
548,289
549,290
550,290
551,290
552,290
553,291
554,291
555,291
556,292
557,292
558,292
559,292
560,293
561,293
562,293
563,294
564,294
565,294
566,294
567,295
568,295
569,295
570,296
571,296
572,296
573,297
574,297
575,297
576,297
577,298
578,298
579,298
580,298
581,299
582,299
583,299
584,299
585,300
586,300
587,300
588,300
589,301
590,301
591,301
592,301
593,302
594,302
595,302
596,302
597,303
598,303
599,303
600,303
601,304
602,304
603,304
604,304
605,305
606,305
607,305
608,305
609,306
610,306
611,306
612,306
613,307
614,307
615,307
616,307
617,308
618,308
619,308
620,308
621,309
622,309
623,309
624,309
625,310
626,310
627,310
628,310
629,311
630,311
631,311
632,311
633,312
634,312
635,312
636,312
637,313
638,313
639,313
640,313
641,314
642,314
643,314
644,314
645,315
646,315
647,315
648,315
649,316
650,316
651,316
652,316
653,317
654,317
655,317
656,317
657,317
658,318
659,318
660,318
661,318
662,319
663,319
664,319
665,319
666,320
667,320
668,320
669,320
670,321
671,321
672,321
673,321
674,322
675,322
676,322
677,322
678,323
679,323
680,323
681,323
682,324
683,324
684,324
685,324
686,325
687,325
688,325
689,325
690,326
691,326
692,326
693,326
694,327
695,327
696,327
697,327
698,328
699,328
700,328
701,328
702,329
703,329
704,329
705,329
706,330
707,330
708,330
709,330
710,331
711,331
712,331
713,331
714,332
715,332
716,332
717,332
718,333
719,333
720,333
721,333
722,334
723,334
724,334
725,334
726,335
727,335
728,335
729,335
730,336
731,336
732,336
733,336
734,337
735,337
736,337
737,337
738,338
739,338
740,338
741,338
742,339
743,339
744,339
745,339
746,340
747,340
748,340
749,340
750,340
751,341
752,341
753,341
754,341
755,342
756,342
757,342
758,342
759,343
760,343
761,343
762,343
763,344
764,344
765,344
766,344
767,345
768,345
769,345
770,345
771,346
772,346
773,346
774,346
775,347
776,347
777,347
778,347
779,348
780,348
781,348
782,348
783,349
784,349
785,349
786,349
787,350
788,350
789,350
790,350
791,351
792,351
793,351
794,351
795,352
796,352
797,352
798,352
799,353
800,353
801,353
802,353
803,354
804,354
805,354
806,354
807,355
808,355
809,355
810,355
811,356
812,356
813,356
814,356
815,357
816,357
817,357
818,357
819,358
820,358
821,358
822,358
823,359
824,359
825,359
826,359
827,360
828,360
829,360
830,360
831,361
832,361
833,361
834,361
835,362
836,362
837,362
838,362
839,363
840,363
841,363
842,363
843,363
844,364
845,364
846,364
847,364
848,365
849,365
850,365
851,365
852,366
853,366
854,366
855,366
856,367
857,367
858,367
859,367
860,368
861,368
862,368
863,368
864,369
865,369
866,369
867,369
868,370
869,370
870,370
871,370
872,371
873,371
874,371
875,371
876,372
877,372
878,372
879,372
880,373
881,373
882,373
883,373
884,374
885,374
886,374
887,374
888,375
889,375
890,375
891,375
892,376
893,376
894,376
895,376
896,377
897,377
898,377
899,377
900,378
901,378
902,378
903,378
904,379
905,379
906,379
907,379
908,380
909,380
910,380
911,380
912,381
913,381
914,381
915,381
916,382
917,382
918,382
919,382
920,383
921,383
922,383
923,383
924,384
925,384
926,384
927,384
928,385
929,385
930,385
931,385
932,386
933,386
934,386
935,386
936,386
937,387
938,387
939,387
940,387
941,388
942,388
943,388
944,388
945,389
946,389
947,389
948,389
949,390
950,390
951,390
952,390
953,391
954,391
955,391
956,392
957,392
958,392
959,393
960,393
961,393
962,394
963,394
964,394
965,394
966,395
967,395
968,395
969,396
970,396
971,396
972,397
973,397
974,397
975,398
976,398
977,398
978,399
979,399
980,399
981,399
982,400
983,400
984,400
985,401
986,401
987,401
988,402
989,402
990,402
991,403
992,403
993,403
994,404
995,404
996,404
997,404
998,405
999,405
1000,405
1001,406
1002,406
1003,406
1004,407
1005,407
1006,407
1007,408
1008,408
1009,408
1010,409
1011,409
1012,409
1013,410
1014,410
1015,410
1016,410
1017,411
1018,411
1019,411
1020,412
1021,412
1022,412
1023,413
1024,413
1025,413
1026,414
1027,414
1028,414
1029,415
1030,415
1031,415
1032,415
1033,416
1034,416
1035,416
1036,417
1037,417
1038,417
1039,418
1040,418
1041,418
1042,419
1043,419
1044,419
1045,420
1046,420
1047,420
1048,420
1049,421
1050,421
1051,421
1052,422
1053,422
1054,422
1055,423
1056,423
1057,423
1058,424
1059,424
1060,424
1061,425
1062,425
1063,425
1064,425
1065,426
1066,426
1067,426
1068,427
1069,427
1070,427
1071,428
1072,428
1073,428
1074,429
1075,429
1076,429
1077,430
1078,430
1079,430
1080,431
1081,431
1082,431
1083,431
1084,432
1085,432
1086,432
1087,433
1088,433
1089,433
1090,434
1091,434
1092,434
1093,435
1094,435
1095,435
1096,436
1097,436
1098,436
1099,436
1100,437
1101,437
1102,437
1103,438
1104,438
1105,438
1106,439
1107,439
1108,439
1109,440
1110,440
1111,440
1112,441
1113,441
1114,441
1115,441
1116,442
1117,442
1118,442
1119,443
1120,443
1121,443
1122,444
1123,444
1124,444
1125,445
1126,445
1127,445
1128,446
1129,446
1130,446
1131,446
1132,447
1133,447
1134,447
1135,448
1136,448
1137,448
1138,449
1139,449
1140,449
1141,450
1142,450
1143,450
1144,451
1145,451
1146,451
1147,452
1148,452
1149,452
1150,452
1151,453
1152,453
1153,453
1154,454
1155,454
1156,454
1157,455
1158,455
1159,455
1160,456
1161,456
1162,456
1163,457
1164,457
1165,457
1166,457
1167,458
1168,458
1169,458
1170,459
1171,459
1172,459
1173,460
1174,460
1175,460
1176,461
1177,461
1178,461
1179,462
1180,462
1181,462
1182,462
1183,463
1184,463
1185,463
1186,464
1187,464
1188,464
1189,465
1190,465
1191,465
1192,466
1193,466
1194,466
1195,467
1196,467
1197,467
1198,467
1199,468
1200,468
1201,468
1202,469
1203,469
1204,469
1205,470
1206,470
1207,470
1208,471
1209,471
1210,471
1211,472
1212,472
1213,472
1214,473
1215,473
1216,473
1217,473
1218,474
1219,474
1220,474
1221,475
1222,475
1223,475
1224,476
1225,476
1226,476
1227,477
1228,477
1229,477
1230,478
1231,478
1232,478
1233,478
1234,479
1235,479
1236,479
1237,480
1238,480
1239,480
1240,481
1241,481
1242,481
1243,482
1244,482
1245,482
1246,483
1247,483
1248,483
1249,483
1250,484
1251,484
1252,484
1253,485
1254,485
1255,485
1256,486
1257,486
1258,486
1259,487
1260,487
1261,487
1262,488
1263,488
1264,488
1265,488
1266,489
1267,489
1268,489
1269,490
1270,490
1271,490
1272,491
1273,491
1274,491
1275,492
1276,492
1277,492
1278,493
1279,493
1280,493
1281,494
1282,494
1283,494
1284,494
1285,495
1286,495
1287,495
1288,496
1289,496
1290,496
1291,497
1292,497
1293,497
1294,498
1295,498
1296,498
1297,499
1298,499
1299,499
1300,499
1301,500
1302,500
1303,500
1304,501
1305,501
1306,501
1307,502
1308,502
1309,502
1310,503
1311,503
1312,503
1313,504
1314,504
1315,504
1316,504
1317,505
1318,505
1319,505
1320,506
1321,506
1322,506
1323,507
1324,507
1325,507
1326,508
1327,508
1328,508
1329,509
1330,509
1331,509
1332,509
1333,510
1334,510
1335,510
1336,511
1337,511
1338,511
1339,512
1340,512
1341,512
1342,513
1343,513
1344,513
1345,514
1346,514
1347,514
1348,515
1349,515
1350,515
1351,515
1352,516
1353,516
1354,516
1355,517
1356,517
1357,517
1358,518
1359,518
1360,518
1361,519
1362,519
1363,519
1364,520
1365,520
1366,520
1367,520
1368,521
1369,521
1370,521
1371,522
1372,522
1373,522
1374,523
1375,523
1376,523
1377,524
1378,524
1379,524
1380,525
1381,525
1382,525
1383,525
1384,526
1385,526
1386,526
1387,527
1388,527
1389,527
1390,528
1391,528
1392,528
1393,529
1394,529
1395,529
1396,530
1397,530
1398,530
1399,530
1400,531
1401,531
1402,531
1403,532
1404,532
1405,532
1406,533
1407,533
1408,533
1409,534
1410,534
1411,534
1412,535
1413,535
1414,535
1415,536
1416,536
1417,536
1418,536
1419,537
1420,537
1421,537
1422,538
1423,538
1424,538
1425,539
1426,539
1427,539
1428,540
1429,540
1430,540
1431,541
1432,541
1433,541
1434,541
1435,542
1436,542
1437,542
1438,543
1439,543
1440,543
1441,544
1442,544
1443,544
1444,545
1445,545
1446,545
1447,546
1448,546
1449,546
1450,546
1451,547
1452,547
1453,547
1454,548
1455,548
1456,548
1457,549
1458,549
1459,549
1460,550
1461,550
1462,550
1463,551
1464,551
1465,551
1466,551
1467,552
1468,552
1469,552
1470,553
1471,553
1472,553
1473,554
1474,554
1475,554
1476,555
1477,555
1478,555
1479,556
1480,556
1481,556
1482,557
1483,557
1484,557
1485,557
1486,558
1487,558
1488,558
1489,559
1490,559
1491,559
1492,560
1493,560
1494,560
1495,561
1496,561
1497,561
1498,562
1499,562
1500,562
1501,562
1502,563
1503,563
1504,563
1505,564
1506,564
1507,564
1508,565
1509,565
1510,565
1511,566
1512,566
1513,566
1514,567
1515,567
1516,567
1517,567
1518,568
1519,568
1520,568
1521,569
1522,569
1523,569
1524,570
1525,570
1526,570
1527,571
1528,571
1529,571
1530,572
1531,572
1532,572
1533,572
1534,573
1535,573
1536,573
1537,574
1538,574
1539,574
1540,575
1541,575
1542,575
1543,576
1544,576
1545,576
1546,577
1547,577
1548,577
1549,578
1550,578
1551,578
1552,578
1553,579
1554,579
1555,579
1556,580
1557,580
1558,580
1559,581
1560,581
1561,581
1562,582
1563,582
1564,582
1565,583
1566,583
1567,583
1568,583
1569,584
1570,584
1571,584
1572,585
1573,585
1574,585
1575,586
1576,586
1577,586
1578,587
1579,587
1580,587
1581,588
1582,588
1583,588
1584,588
1585,589
1586,589
1587,589
1588,590
1589,590
1590,590
1591,591
1592,591
1593,591
1594,592
1595,592
1596,592
1597,593
1598,593
1599,593
1600,593
1601,594
1602,594
1603,594
1604,595
1605,595
1606,595
1607,596
1608,596
1609,596
1610,597
1611,597
1612,597
1613,598
1614,598
1615,598
1616,599
1617,599
1618,599
1619,599
1620,600
1621,600
1622,600
1623,601
1624,601
1625,601
1626,602
1627,602
1628,602
1629,603
1630,603
1631,603
1632,604
1633,604
1634,604
1635,604
1636,605
1637,605
1638,605
1639,606
1640,606
1641,606
1642,607
1643,607
1644,607
1645,608
1646,608
1647,608
1648,609
1649,609
1650,609
1651,609
1652,610
1653,610
1654,610
1655,611
1656,611
1657,611
1658,612
1659,612
1660,612
1661,613
1662,613
1663,613
1664,614
1665,614
1666,614
1667,614
1668,615
1669,615
1670,615
1671,616
1672,616
1673,616
1674,617
1675,617
1676,617
1677,618
1678,618
1679,618
1680,619
1681,619
1682,619
1683,620
1684,620
1685,620
1686,620
1687,621
1688,621
1689,621
1690,622
1691,622
1692,622
1693,623
1694,623
1695,623
1696,624
1697,624
1698,624
1699,625
1700,625
1701,625
1702,625
1703,626
1704,626
1705,626
1706,627
1707,627
1708,627
1709,628
1710,628
1711,628
1712,629
1713,629
1714,629
1715,630
1716,630
1717,630
1718,630
1719,631
1720,631
1721,631
1722,632
1723,632
1724,632
1725,633
1726,633
1727,633
1728,634
1729,634
1730,634
1731,635
1732,635
1733,635
1734,635
1735,636
1736,636
1737,636
1738,637
1739,637
1740,637
1741,638
1742,638
1743,638
1744,639
1745,639
1746,639
1747,640
1748,640
1749,640
1750,641
1751,641
1752,641
1753,641
